epoch,batch,loss,loss_name
4,61,58184.828125,MSE
4,62,61105.8125,MSE
4,63,19674.33984375,MSE
4,64,4366.0625,MSE
4,65,38530.1953125,MSE
4,66,5553.724609375,MSE
4,67,6860.2197265625,MSE
4,68,8299.9013671875,MSE
4,69,1793.051513671875,MSE
4,70,106327.7890625,MSE
4,71,47862.56640625,MSE
4,72,36990.43359375,MSE
4,73,8772.78125,MSE
4,74,36557.94921875,MSE
4,75,28957.353515625,MSE
4,76,9118.0029296875,MSE
4,77,9881.13671875,MSE
4,78,8593.921875,MSE
4,79,28333.9140625,MSE
4,80,8554.7392578125,MSE
4,81,38172.546875,MSE
4,82,5153.994140625,MSE
4,83,7935.5556640625,MSE
4,84,7975.904296875,MSE
4,85,18250.55859375,MSE
4,86,101184.9375,MSE
4,87,75254.8203125,MSE
4,88,67416.6875,MSE
4,89,55867.46875,MSE
4,90,59490.4921875,MSE
4,91,87759.75,MSE
4,92,63341.609375,MSE
4,93,30330.361328125,MSE
4,94,23539.54296875,MSE
4,95,9319.0546875,MSE
4,96,14220.443359375,MSE
4,97,48207.1328125,MSE
4,98,30507.7265625,MSE
4,99,18412.359375,MSE
4,100,9200.0361328125,MSE
4,101,65404.390625,MSE
4,102,16173.138671875,MSE
4,103,42681.93359375,MSE
4,104,5029.6728515625,MSE
4,105,23604.0859375,MSE
4,106,23798.25,MSE
4,107,26055.890625,MSE
4,108,5774.0966796875,MSE
4,109,4815.6748046875,MSE
4,110,3588.576904296875,MSE
4,111,13848.4931640625,MSE
4,112,6403.02587890625,MSE
4,113,5259.2177734375,MSE
4,114,48555.59765625,MSE
4,115,20269.36328125,MSE
4,116,10801.580078125,MSE
4,117,14108.59765625,MSE
4,118,28458.94140625,MSE
4,119,5429.89501953125,MSE
4,120,50519.84765625,MSE
4,121,21877.744140625,MSE
4,122,80152.875,MSE
4,123,3116.80126953125,MSE
4,124,17780.822265625,MSE
4,125,28643.66796875,MSE
4,126,18237.5546875,MSE
4,127,70376.796875,MSE
4,128,34237.484375,MSE
4,129,12075.9775390625,MSE
4,130,9143.5546875,MSE
4,131,25648.859375,MSE
4,132,34204.59765625,MSE
4,133,73271.78125,MSE
4,134,13711.95703125,MSE
4,135,35387.1875,MSE
4,136,60393.48046875,MSE
4,137,19991.14453125,MSE
5,0,14602.3623046875,MSE
5,1,8272.2607421875,MSE
5,2,5317.61767578125,MSE
5,3,32596.064453125,MSE
